age,income,gender,region
63,95842.0,Male,North
53,22589.0,Male,East
33,145023.0,Male,South
41,188150.0,Male,South
18,74918.0,Non-binary,East
42,164673.0,Female,East
27,27711.0,Female,East
33,79430.0,Non-binary,North
33,122605.0,Non-binary,West
25,23970.0,Female,West
46,89535.0,Non-binary,North
56,106570.0,Male,North
45,141315.0,Male,East
23,187248.0,Male,East
33,132111.0,Female,South
37,61730.0,Female,East
33,,Female,North
24,143252.0,Female,South
58,157022.0,Male,East
31,174470.0,Male,South
60,176349.0,Female,South
43,177833.0,Male,East
43,83944.0,Female,West
31,,Female,North
24,127437.0,Female,North
50,146794.0,Male,South
43,92123.0,Female,West
62,42880.0,Female,West
37,192825.0,,East
20,107829.0,Female,East
21,152633.0,Female,North
43,73205.0,Male,East
28,126948.0,Female,East
19,79810.0,Non-binary,South
31,133089.0,Male,West
61,84482.0,Male,West
47,89192.0,Male,East
29,107154.0,Female,East
43,106066.0,Male,East
61,179402.0,Male,North
50,167211.0,Female,North
30,148514.0,Female,South
31,52977.0,Male,North
41,24983.0,Male,West
51,190981.0,Male,North
61,69029.0,Female,West
43,172401.0,Male,North
38,142668.0,Female,North
45,187806.0,Female,South
65,62837.0,Female,East
53,137512.0,Male,East
57,,Female,East
19,24758.0,Female,South
59,122667.0,Male,West
26,128119.0,Male,North
40,120157.0,Female,South
32,102673.0,Female,West
30,117639.0,Male,South
40,172904.0,Female,South
34,152940.0,Female,West
65,134869.0,Non-binary,East
19,192934.0,Male,North
37,39728.0,Female,East
37,123542.0,Male,South
63,113565.0,Female,West
20,190929.0,Female,South
29,179255.0,Male,East
57,170012.0,Female,East
19,145019.0,Male,East
53,156352.0,Female,North
31,122548.0,Male,East
33,153236.0,Female,North
36,141289.0,Male,North
51,149068.0,Female,East
61,99624.0,Female,West
63,169477.0,Female,South
23,22821.0,Male,South
30,75090.0,Female,North
53,173588.0,Male,North
39,161545.0,Female,North
35,66454.0,Female,South
29,193602.0,Female,North
47,124273.0,Female,West
57,,Male,West
24,175870.0,Female,North
49,151935.0,Male,South
65,36148.0,Non-binary,East
36,106545.0,Female,South
23,74459.0,Female,East
37,104224.0,Non-binary,East
44,86189.0,Male,North
60,159201.0,Non-binary,West
54,111954.0,Male,North
65,43118.0,Female,East
24,151515.0,Female,North
22,178113.0,Male,East
28,109379.0,Male,North
32,41053.0,Male,West
20,116384.0,,West
22,,Male,South
40,137545.0,Female,East
54,193312.0,Female,East
26,146675.0,Male,North
32,113749.0,Female,South
20,159363.0,Female,West
46,36285.0,Male,North
23,,Female,South
34,33944.0,Male,West
43,121041.0,Male,North
38,,Female,West
25,115561.0,Male,East
38,74391.0,Non-binary,South
28,21607.0,Female,West
55,22953.0,Female,South
25,64941.0,Male,North
59,81683.0,Male,South
41,129588.0,Male,North
52,142080.0,Female,South
31,,Female,North
31,145542.0,Male,North
27,160119.0,Male,North
29,108529.0,Female,West
55,,Male,East
61,57693.0,Female,South
63,109170.0,Female,East
51,177364.0,Female,East
58,65111.0,Male,East
27,59491.0,Non-binary,East
34,69336.0,Male,South
34,36905.0,Female,South
20,50273.0,Male,East
48,145191.0,Female,South
18,135936.0,Female,South
29,177306.0,Male,North
56,86538.0,Female,South
21,124570.0,Female,West
59,183645.0,Male,East
30,113339.0,Male,South
51,141132.0,Female,East
59,148993.0,Female,South
38,31330.0,Female,East
39,92553.0,Female,West
21,192425.0,Female,South
35,167083.0,Female,South
22,103537.0,Female,West
36,80985.0,Male,South
19,37044.0,Non-binary,East
29,189364.0,Male,West
34,142304.0,Male,North
27,156322.0,Female,East
51,43289.0,Male,South
23,53087.0,Male,East
25,95952.0,Male,West
28,56368.0,Female,South
29,140648.0,Non-binary,South
26,90815.0,Female,West
19,110693.0,Female,North
25,78900.0,Male,South
28,35494.0,Male,South
53,136486.0,Male,South
27,196238.0,Male,North
38,176405.0,Male,East
37,53050.0,Male,North
65,117799.0,Male,East
25,151016.0,Female,South
53,108257.0,Female,East
46,68070.0,Non-binary,East
59,25166.0,Female,East
29,158193.0,Male,East
31,165749.0,Female,South
65,107409.0,Male,West
38,57664.0,Female,North
39,149926.0,Female,East
38,21293.0,Female,South
61,173515.0,Non-binary,South
47,69212.0,Female,South
56,95276.0,Female,South
37,32559.0,Male,East
41,85231.0,Non-binary,North
40,128277.0,Male,South
24,190116.0,Non-binary,North
26,41747.0,Male,North
18,181201.0,Male,North
43,20037.0,Female,West
55,124294.0,Male,South
55,117847.0,Female,South
61,123742.0,Male,South
39,68503.0,Female,North
61,48207.0,Female,South
27,53241.0,Female,South
23,151130.0,Male,North
34,116171.0,Male,South
55,165906.0,Female,East
41,137302.0,Male,West
27,178262.0,Male,East
25,92832.0,Female,East
38,41383.0,Female,East
23,144291.0,Male,North
38,175732.0,Male,South
56,22674.0,Male,East
41,134100.0,Female,East
50,129369.0,Male,South
35,,Non-binary,North
45,176738.0,Male,East
49,63794.0,Male,South
29,153148.0,Female,South
65,148544.0,Male,West
59,57555.0,Female,East
44,52406.0,Female,East
27,60262.0,Male,West
63,111320.0,Female,South
59,174288.0,Male,South
49,50284.0,Male,East
59,171243.0,Male,East
43,110627.0,Non-binary,West
42,165405.0,Male,East
28,181607.0,Female,East
40,109023.0,Female,North
51,184772.0,Male,West
57,61516.0,Female,South
40,35577.0,Female,East
46,35015.0,Female,South
48,111104.0,Female,East
24,134412.0,Female,North
57,111740.0,Male,West
50,,Non-binary,West
38,86640.0,Female,South
19,103190.0,Female,North
35,149516.0,Female,South
64,196776.0,Female,North
50,193441.0,Female,East
54,154718.0,Female,East
51,107007.0,Male,North
37,176978.0,Female,East
52,67728.0,Male,West
35,34878.0,Male,North
63,148925.0,Male,North
41,29145.0,Male,South
25,108578.0,Male,North
47,38226.0,Female,South
61,22802.0,Male,North
27,44119.0,Female,West
40,83560.0,Male,West
28,77353.0,Male,West
19,143001.0,Male,South
43,91641.0,Male,South
53,71712.0,Female,East
50,,Female,South
64,88285.0,Male,South
30,135278.0,Female,West
57,194021.0,Female,North
42,185201.0,Male,South
21,44512.0,Male,East
59,122077.0,Female,North
36,22064.0,Male,South
35,115614.0,Non-binary,North
54,137639.0,Female,North
47,50011.0,Female,North
36,91152.0,Male,North
40,30960.0,Female,North
33,141789.0,Male,South
18,78920.0,Non-binary,North
29,41387.0,Female,North
41,166396.0,Male,East
51,83960.0,Female,East
25,142994.0,Male,North
35,52628.0,Male,South
65,141269.0,Female,East
22,67452.0,Female,East
43,61098.0,Female,North
47,190307.0,Male,South
30,106861.0,Female,West
36,47949.0,Male,South
46,173893.0,Female,East
20,173104.0,Female,East
43,93537.0,Female,East
57,166375.0,Female,East
29,136003.0,Female,East
19,163375.0,,North
28,70701.0,Non-binary,North
61,70511.0,Female,North
45,100664.0,Non-binary,East
35,169352.0,Female,North
30,59427.0,Female,East
54,117180.0,Male,South
39,123550.0,Male,West
29,158039.0,Female,South
19,157733.0,Female,West
54,97952.0,Female,North
24,86046.0,Male,West
43,126918.0,Male,South
43,55200.0,Female,South
41,87442.0,Non-binary,West
29,111070.0,Male,South
33,78168.0,Female,North
40,68322.0,Female,South
57,188768.0,Male,West
26,90246.0,Male,North
49,189964.0,Male,West
32,35583.0,Male,East
54,102720.0,Female,East
30,175925.0,Male,North
22,157181.0,Male,North
28,79757.0,Female,South
27,26659.0,Female,West
30,21238.0,Female,East
58,141270.0,Male,South
63,139211.0,Female,East
32,35064.0,Female,South
59,182187.0,Female,South
24,183024.0,Non-binary,East
57,156692.0,Female,South
45,119790.0,Female,East
49,122985.0,Female,North
52,64258.0,Male,West
32,155542.0,Male,South
65,173075.0,Male,East
53,178643.0,Male,East
38,44668.0,Male,West
23,97259.0,Female,West
18,132192.0,Male,West
21,116576.0,Non-binary,South
28,125481.0,Female,East
61,131505.0,Male,South
43,,Female,South
54,25397.0,Male,North
40,,,West
46,103481.0,Female,North
38,173305.0,Male,North
65,80308.0,Non-binary,South
62,,Female,South
62,144293.0,Male,East
44,34071.0,Female,North
56,105517.0,Female,West
57,130240.0,Male,North
30,22118.0,Female,East
40,151735.0,Male,North
33,82408.0,Female,North
47,71786.0,Male,North
21,101271.0,Non-binary,East
57,,Female,North
33,51087.0,Male,South
48,108114.0,Male,North
59,39874.0,Male,South
42,103443.0,Female,North
61,60821.0,Male,South
29,135675.0,Female,North
43,80582.0,Non-binary,West
54,142603.0,Female,South
65,173859.0,Male,West
50,172777.0,Male,South
45,89381.0,Female,North
26,131800.0,Female,East
29,150805.0,Female,North
22,195725.0,Female,East
45,102018.0,Male,West
52,120592.0,Female,East
22,,Male,East
51,106217.0,Female,East
63,183324.0,Female,East
51,92799.0,Male,West
30,82185.0,Female,East
56,61538.0,Female,North
59,40343.0,Female,South
62,192304.0,Male,South
65,140026.0,Male,North
31,73106.0,Male,West
28,134322.0,Male,North
59,101227.0,Non-binary,North
55,176100.0,Female,East
21,62135.0,Male,East
50,182138.0,Non-binary,West
24,139599.0,Female,West
58,103470.0,Male,South
25,40910.0,Male,West
54,158213.0,Male,North
27,65950.0,Non-binary,South
60,,Female,South
32,52959.0,Female,East
55,69192.0,Male,East
32,99711.0,Female,South
22,161123.0,Male,East
46,23449.0,,East
36,192167.0,Non-binary,East
27,124213.0,Male,South
29,180262.0,Female,South
21,120245.0,Female,South
48,117069.0,Non-binary,North
35,177213.0,Male,South
33,43908.0,Female,East
57,124847.0,Female,South
53,140910.0,Female,North
42,183394.0,Male,East
40,34012.0,Female,West
29,185961.0,Male,South
51,37412.0,Female,South
53,130030.0,Male,West
54,44657.0,Male,East
20,25656.0,Female,South
26,160039.0,Male,North
35,166836.0,Female,East
60,35873.0,Female,South
52,114485.0,Male,East
51,129383.0,Male,South
58,21607.0,Female,West
31,170595.0,Male,South
21,68447.0,Female,East
46,69757.0,Female,South
58,89201.0,Non-binary,South
62,148765.0,Female,East
32,25462.0,Male,South
45,136832.0,Female,South
59,182867.0,,East
33,68465.0,Female,West
29,110027.0,Non-binary,North
22,70528.0,Female,North
51,56230.0,Female,North
59,68242.0,Male,North
18,134688.0,Female,North
56,21783.0,Male,North
49,48390.0,Male,East
43,159489.0,Male,East
34,92102.0,Male,East
65,,Male,South
44,50750.0,Female,West
41,78188.0,Male,West
52,30872.0,,North
63,114231.0,Male,North
59,149860.0,Male,East
56,199158.0,Male,West
43,86770.0,Male,South
55,144158.0,Male,South
40,103514.0,Female,East
39,112663.0,Female,North
21,185792.0,Male,West
26,169151.0,Male,South
21,168410.0,Male,North
24,154363.0,Female,West
40,132808.0,Female,South
19,130091.0,Male,North
41,119272.0,Male,South
57,69393.0,Non-binary,North
48,113558.0,Male,North
64,89770.0,Female,North
48,46720.0,Male,West
64,33368.0,Female,East
57,67969.0,Non-binary,North
65,68838.0,,North
60,28734.0,Female,South
51,127187.0,Male,South
41,119329.0,Female,West
43,163269.0,Male,East
33,88895.0,,South
64,140424.0,Female,West
30,121255.0,Male,West
32,78073.0,Male,West
44,35624.0,Female,North
21,44315.0,,East
33,37422.0,Female,East
47,190209.0,Male,East
61,92663.0,Male,North
47,121216.0,Male,North
53,199304.0,Non-binary,South
20,52743.0,,South
39,166708.0,Non-binary,South
39,30108.0,Female,West
29,56180.0,Female,East
38,38883.0,Female,North
21,64400.0,Female,South
48,197071.0,Female,West
61,67951.0,Male,North
48,158232.0,Female,West
40,75262.0,Male,West
37,171001.0,Male,West
32,103133.0,Female,East
40,162195.0,Non-binary,North
45,135106.0,Female,North
33,179429.0,Male,West
54,90496.0,Non-binary,East
38,,Female,West
32,,Male,South
34,98886.0,Female,North
54,50881.0,Male,North
30,38409.0,Female,East
36,118171.0,Female,North
47,181729.0,Male,North
62,68951.0,Male,North
35,28752.0,Male,East
31,137339.0,Male,West
53,164512.0,Male,North
53,64864.0,Male,West
37,92035.0,Male,East
36,106675.0,Male,West
62,42343.0,Male,South
61,39673.0,Male,North
24,115024.0,Female,East
61,46520.0,Female,East
21,35784.0,Male,West
51,137446.0,Female,North
19,,,East
22,64220.0,Non-binary,South
27,,Male,West
49,132878.0,Female,South
59,136583.0,Male,South
58,68720.0,Male,West
30,34718.0,Male,South
56,186669.0,Male,West
22,81217.0,Female,West
27,120668.0,Female,East
27,177904.0,Female,East
55,163936.0,Male,South
44,108378.0,Male,South
38,28177.0,Male,South
25,197187.0,Male,South
18,142318.0,,South
45,131145.0,Female,East
56,162916.0,Non-binary,South
31,33418.0,Female,South
38,185926.0,Male,North
47,108075.0,Male,West
38,195022.0,Female,West
26,85227.0,Male,East
34,163907.0,Female,West
22,37533.0,Female,South
48,121457.0,Male,West
57,,Female,East
55,161295.0,Female,West
60,144202.0,Male,West
36,,Female,North
53,53519.0,Male,North
50,175232.0,Female,South
30,147024.0,Male,West
31,144540.0,Male,South
50,161420.0,Female,West
46,103460.0,Male,South
60,124471.0,Female,South
53,124668.0,Female,West
61,87519.0,Male,North
27,110426.0,Female,East
48,34629.0,Female,South
23,69056.0,Male,East
18,31273.0,Female,West
24,140484.0,Female,South
44,117275.0,Female,West
38,,Non-binary,South
45,158966.0,Female,North
33,66073.0,,South
63,65693.0,Female,South
40,44343.0,Male,South
37,63095.0,Female,West
55,182246.0,Male,North
42,142388.0,Female,West
45,134441.0,Female,East
22,120782.0,Female,North
38,193998.0,Male,South
35,,Female,South
64,189899.0,Male,South
23,128263.0,Female,East
46,195847.0,Female,East
36,192273.0,Non-binary,South
50,49373.0,Male,South
18,,Female,East
62,147716.0,Female,West
20,124513.0,Non-binary,North
59,149401.0,Female,North
38,116643.0,Male,East
52,181558.0,Male,East
58,169712.0,Female,West
57,117694.0,Female,South
20,56136.0,Female,East
42,76539.0,Male,West
62,176014.0,Non-binary,East
55,,Male,South
62,101526.0,,East
37,55255.0,Female,South
61,138209.0,Female,West
62,106437.0,Female,North
51,167349.0,Male,West
38,152715.0,Male,North
65,135900.0,Male,West
40,43729.0,Male,North
23,41818.0,Female,West
30,85555.0,Male,South
40,118979.0,Female,North
26,73629.0,Male,North
34,135296.0,Female,South
19,75438.0,Female,South
36,29457.0,Male,North
36,53922.0,Male,North
24,160892.0,Male,North
59,183822.0,Female,East
59,128122.0,Female,West
37,122020.0,Male,South
26,188862.0,Female,South
34,108405.0,Male,West
44,136130.0,Female,South
64,185493.0,Male,South
19,88038.0,Female,North
53,82325.0,Non-binary,South
36,,Female,East
34,180466.0,Male,East
22,187243.0,Male,North
56,81526.0,Female,North
35,33149.0,Female,South
24,181466.0,Male,North
34,165468.0,Female,North
56,174396.0,Male,West
53,198270.0,Male,North
57,132168.0,Non-binary,East
62,129813.0,Female,South
21,,Male,North
55,182088.0,Female,West
42,154266.0,Female,South
22,52398.0,Male,South
47,24789.0,Female,South
29,84967.0,Female,West
21,118837.0,Male,East
41,176049.0,Female,West
46,121967.0,Male,West
26,151201.0,Female,South
21,79683.0,Female,West
41,65331.0,Male,South
31,54626.0,Female,North
22,199575.0,Female,North
35,178621.0,Male,West
59,,Female,East
36,56417.0,Male,South
29,72664.0,Non-binary,West
35,28833.0,Female,West
34,80658.0,Female,East
47,180545.0,Female,South
41,151809.0,Female,West
28,114965.0,Female,East
52,197719.0,Female,South
40,84054.0,Non-binary,North
34,21299.0,Female,East
18,85875.0,Male,West
32,183992.0,Non-binary,North
49,193453.0,Female,South
26,134286.0,Female,East
32,118730.0,,North
45,76298.0,Male,North
41,175581.0,Male,West
52,141035.0,Male,North
39,193167.0,Female,West
44,129825.0,Female,South
36,135637.0,Non-binary,West
62,92618.0,Female,East
29,45532.0,Female,North
37,128197.0,Non-binary,South
18,150860.0,Female,West
38,80285.0,Male,West
62,38866.0,Female,West
18,158665.0,Non-binary,South
27,29495.0,,South
64,27837.0,Female,East
49,169752.0,Female,South
56,50346.0,Male,West
39,,Male,South
35,43412.0,Non-binary,West
65,138833.0,Male,East
63,181876.0,Male,East
49,85206.0,Male,West
44,30934.0,Female,South
45,50723.0,Female,South
35,147968.0,Male,North
56,171477.0,Non-binary,East
46,169820.0,Non-binary,East
35,197485.0,Male,West
61,173426.0,Male,North
25,141988.0,Female,South
48,168460.0,Female,West
51,56523.0,Male,South
24,121150.0,Male,South
53,140950.0,Male,South
35,186804.0,Male,North
55,61646.0,Female,East
26,172093.0,Female,East
26,72776.0,Female,South
63,39116.0,Female,North
25,132858.0,Male,South
52,96620.0,Female,South
35,195843.0,Male,West
22,179828.0,Female,North
31,102604.0,Female,North
45,114452.0,Female,East
47,,Female,East
21,43550.0,Female,South
56,187596.0,Non-binary,West
37,90227.0,Female,West
42,43212.0,Female,West
45,60118.0,,South
29,48602.0,Female,East
19,37540.0,Female,North
60,186901.0,Male,South
31,91455.0,Male,West
39,42277.0,Female,West
48,139133.0,Female,South
40,168748.0,Male,West
65,193916.0,Non-binary,North
37,29752.0,Male,South
55,191742.0,Female,North
21,182550.0,Male,East
32,177511.0,Female,West
41,185819.0,Female,West
42,145332.0,Male,East
18,180882.0,Male,East
24,38302.0,Female,East
48,86236.0,Female,West
29,84467.0,Female,East
59,122350.0,Non-binary,South
22,185913.0,Male,East
61,195785.0,Female,South
59,23048.0,Female,South
55,184362.0,,North
29,78906.0,Non-binary,South
56,96637.0,Female,South
35,49778.0,Female,East
19,178497.0,Male,West
27,,Male,East
32,110036.0,Female,North
47,163746.0,Female,North
61,184125.0,Female,West
34,31957.0,Female,South
21,92644.0,Male,North
24,133294.0,Female,West
58,37829.0,Male,East
48,25837.0,Male,East
56,166104.0,Male,East
51,119770.0,Female,South
23,46352.0,Male,South
55,50215.0,Female,West
62,61247.0,Male,North
51,149692.0,Female,East
61,194120.0,Non-binary,South
32,86714.0,Female,South
31,55319.0,Male,North
23,139058.0,Male,East
54,36025.0,Non-binary,East
49,29780.0,Male,North
20,42706.0,Female,West
20,193988.0,Female,West
39,95503.0,Male,North
39,181928.0,Male,North
27,123166.0,Female,West
20,29179.0,Female,North
29,189695.0,Male,East
46,168659.0,Female,West
65,174805.0,Female,West
34,,Non-binary,West
24,143076.0,Male,East
30,155047.0,Male,North
19,95138.0,Female,South
21,196535.0,Male,South
27,193226.0,Male,East
56,106706.0,Female,East
41,136905.0,Male,North
34,48830.0,Male,South
23,130076.0,Male,West
36,197817.0,Female,East
22,50609.0,Male,South
49,37401.0,Female,West
27,178801.0,Female,West
26,123480.0,Female,North
44,138278.0,Male,East
30,196239.0,Male,West
36,77391.0,Female,East
38,146543.0,Male,South
41,148886.0,Non-binary,South
55,,Female,East
21,157719.0,Female,West
41,172178.0,Male,West
52,26015.0,Female,South
20,41506.0,Male,West
21,44067.0,Male,West
54,150819.0,Female,South
57,22056.0,Female,North
65,49328.0,Female,South
52,97712.0,Female,East
48,72832.0,Female,North
61,62771.0,Male,East
42,117421.0,Male,North
57,,Female,North
30,84538.0,Male,South
21,60151.0,Female,South
63,152701.0,Male,East
31,,Male,South
30,116853.0,Male,North
44,109432.0,Female,South
23,48155.0,Female,East
34,169360.0,Male,North
53,70588.0,Male,East
57,187157.0,Non-binary,West
52,31251.0,Male,South
34,122420.0,Female,North
58,176646.0,Non-binary,East
19,29623.0,Non-binary,South
30,74715.0,Female,South
19,26123.0,Male,East
45,23061.0,Non-binary,North
60,126393.0,Female,East
43,122035.0,Female,South
39,59095.0,Male,East
64,179523.0,Non-binary,West
60,101897.0,Female,South
20,101443.0,Female,North
52,138005.0,Male,West
29,54814.0,Male,East
41,105141.0,Non-binary,North
22,188904.0,Female,West
37,160517.0,Male,East
56,184562.0,Female,West
56,49767.0,Male,South
30,66057.0,Male,North
58,192115.0,Male,West
62,106755.0,Male,South
29,47946.0,Male,East
30,187659.0,Male,South
27,23364.0,Male,East
50,97015.0,Female,North
57,158470.0,Non-binary,South
33,153524.0,Female,South
62,107208.0,Male,East
52,143208.0,Male,West
20,184265.0,Female,East
22,45345.0,Non-binary,West
43,105895.0,Male,East
28,174125.0,Male,North
24,149022.0,Female,West
27,156087.0,Female,South
59,159729.0,Female,West
51,71116.0,Female,East
20,173023.0,Female,East
25,117599.0,Non-binary,West
48,46521.0,Male,South
28,74431.0,,North
62,30731.0,Male,South
24,169816.0,Female,West
62,,Female,East
19,38423.0,Female,South
23,134612.0,Female,East
58,168640.0,Male,East
49,198483.0,Male,South
37,23934.0,Female,West
51,96945.0,Female,South
33,,Male,North
42,116946.0,Non-binary,East
29,116344.0,Male,East
24,159244.0,Male,West
56,47358.0,Male,East
34,149774.0,Female,East
62,39763.0,Male,East
28,199745.0,Female,South
23,105997.0,Male,East
40,87975.0,Male,South
44,158876.0,Female,West
63,198666.0,Female,North
23,107189.0,Male,East
55,107507.0,Male,North
19,87525.0,Female,South
39,119248.0,Male,West
37,44604.0,Non-binary,West
42,136585.0,Female,South
32,173207.0,Male,North
46,,Female,East
25,149716.0,Female,South
54,181919.0,Male,South
50,194846.0,Male,South
39,30680.0,Male,South
64,133508.0,Non-binary,South
22,115619.0,Female,West
56,,Male,South
35,119969.0,Male,West
55,131115.0,Male,North
54,78914.0,Male,East
47,177381.0,Male,West
48,127255.0,Female,East
27,30349.0,Male,East
32,185625.0,Male,East
59,48525.0,Female,West
65,25948.0,Male,West
61,34498.0,Male,West
35,170063.0,Male,North
40,79790.0,Male,West
50,158732.0,Female,North
33,46245.0,Female,West
55,151310.0,Male,West
52,170992.0,Male,East
51,66659.0,Male,South
45,145983.0,Female,East
19,94874.0,Female,West
47,62517.0,Female,South
30,146618.0,Male,South
58,95885.0,Male,North
33,66350.0,Female,South
22,97179.0,Female,North
45,179346.0,Non-binary,East
56,65013.0,Male,North
62,59913.0,Female,West
37,65819.0,Female,South
41,102168.0,Non-binary,West
44,112680.0,Male,South
47,114792.0,Female,South
62,174557.0,Male,East
44,153932.0,Female,North
43,69875.0,Male,East
24,165991.0,Female,North
59,93947.0,Female,East
64,29586.0,Male,East
55,71986.0,Female,South
22,109848.0,Male,East
40,43055.0,Male,East
45,185962.0,Male,North
51,48807.0,Male,East
32,67177.0,Female,South
49,88625.0,Male,East
43,165314.0,Female,West
65,76317.0,Female,West
48,191050.0,Non-binary,North
36,36433.0,Female,North
26,53282.0,Male,West
46,96519.0,Female,East
56,63578.0,Male,East
21,150843.0,Non-binary,North
20,128333.0,Female,South
46,175205.0,Female,East
28,70317.0,Male,West
50,147878.0,Female,South
55,128745.0,Female,South
28,149230.0,Female,East
44,85950.0,Male,South
50,79612.0,Non-binary,North
38,84873.0,Male,South
56,135792.0,Female,North
48,189451.0,Female,East
55,144814.0,Male,South
63,35231.0,Male,West
19,107385.0,Female,West
44,61163.0,Male,North
53,141880.0,Male,North
28,182748.0,Female,East
64,107592.0,Female,South
35,126564.0,Female,North
18,75535.0,Male,North
52,130952.0,Male,East
52,197182.0,Female,South
48,198050.0,Female,South
45,155824.0,Female,North
56,44507.0,Female,South
18,144225.0,Male,South
42,130282.0,Male,South
60,,Non-binary,West
55,90559.0,Female,South
37,20982.0,Female,West
20,149128.0,Non-binary,South
19,167218.0,Non-binary,South
35,96737.0,Female,South
61,102446.0,Male,North
27,,,North
22,43636.0,Female,West
26,102850.0,Male,South
19,178404.0,Female,West
51,103866.0,Male,South
55,82726.0,Female,East
48,100901.0,Female,West
27,161180.0,Female,North
29,88896.0,Female,East
53,193625.0,Female,North
38,60880.0,Female,East
64,72077.0,Female,East
23,23625.0,Male,East
65,58237.0,Male,West
20,,Female,West
27,85197.0,Female,North
22,94693.0,Male,West
63,131555.0,Male,North
43,57760.0,Male,South
38,130174.0,Female,North
62,147192.0,Female,North
43,49024.0,Male,West
55,43202.0,Female,North
61,139414.0,Male,West
43,71524.0,Female,North
25,194980.0,Female,South
22,187139.0,Female,West
32,160432.0,Male,West
33,118228.0,Male,South
18,124755.0,Female,West
33,164013.0,Male,North
54,35993.0,Non-binary,East
20,34620.0,Female,West
64,143271.0,Male,East
48,40193.0,Female,North
30,71559.0,Male,South
33,41248.0,Female,West
60,196924.0,,East
38,156099.0,Male,South
19,83410.0,Female,South
44,24260.0,Male,West
55,57596.0,Female,East
43,29012.0,Male,West
55,45823.0,Female,North
63,93851.0,,South
42,67027.0,Male,East
28,103794.0,Female,West
25,45099.0,Female,South
25,121427.0,Female,West
50,56992.0,Female,East
24,139942.0,Female,North
55,137886.0,Male,North
38,162049.0,Non-binary,North
25,198448.0,Female,West
38,185050.0,Male,South
37,29218.0,Male,North
25,41788.0,Female,North
63,40501.0,,North
48,123733.0,Non-binary,North
46,35210.0,Female,East
65,148476.0,Male,East
26,94225.0,Non-binary,South
32,196561.0,Female,East
47,,Male,East
43,193725.0,Male,East
27,192022.0,Female,West
46,159988.0,Female,East
33,51449.0,Male,West
53,109333.0,Male,West
37,40782.0,Male,East
62,40243.0,Male,West
54,49379.0,Male,North
39,57780.0,Female,South
24,181812.0,Male,East
40,134944.0,Non-binary,East
58,39984.0,Female,South
57,20050.0,Non-binary,East
46,157662.0,Female,East
33,60205.0,Male,South
55,35162.0,Male,West
45,69746.0,Male,North
65,,,West
55,188571.0,Male,North
48,187713.0,Female,South
31,31628.0,Female,West
50,193104.0,Non-binary,West
26,58516.0,Female,North
44,107157.0,Female,North
41,,Female,North
30,139558.0,Female,North
43,60800.0,Male,East
46,55788.0,Female,South
60,140754.0,Female,North
45,46240.0,Male,West
45,161994.0,Non-binary,West
25,84198.0,Female,West
40,78739.0,Female,North
46,32089.0,Female,South
22,52600.0,Female,East
59,197248.0,Male,North
24,28167.0,Male,North
59,98352.0,Female,East
53,172236.0,Female,South
58,,Female,North
44,145540.0,Male,West
63,51415.0,Male,West
19,91895.0,Non-binary,North
42,99900.0,Male,South
26,114330.0,Male,West
44,78650.0,Female,West
18,20615.0,Male,East
40,196684.0,Non-binary,South
27,97937.0,Male,North
59,61936.0,Male,East
42,180444.0,Female,East
20,,Female,East
23,87875.0,Male,South
23,101782.0,Female,South
19,81700.0,Male,South
35,28109.0,Female,North
40,43758.0,Male,South
19,128592.0,Non-binary,East
29,33317.0,Female,West
39,45622.0,Male,North
54,26800.0,Male,North
37,55539.0,Female,North
56,153672.0,Male,East
41,,Male,South
65,180441.0,Male,East
37,36689.0,Female,West
18,101459.0,Female,South
18,58469.0,Male,West
34,152030.0,Female,North
18,80012.0,Female,North
62,80021.0,Male,East
47,44642.0,Female,South
58,99003.0,Female,North
64,143714.0,Non-binary,East
20,20205.0,Male,West
63,112945.0,,East
28,32442.0,Female,South
41,111826.0,Female,South
39,156763.0,Female,South
61,58909.0,Male,North
62,39504.0,Non-binary,East
43,115698.0,Female,West
30,189870.0,Male,South
18,,Male,East
41,61716.0,Male,North
27,198054.0,Female,West
52,178516.0,Female,West
41,,Female,West
45,192817.0,Male,North
53,54571.0,Female,South
33,166461.0,Female,North
57,113280.0,Male,West
33,65038.0,Male,East
34,92795.0,Male,West
32,65168.0,Non-binary,East
33,87690.0,Female,North
32,134053.0,,North
51,31230.0,Male,North
28,103301.0,Female,East
18,156974.0,Female,North
32,86758.0,Female,South
43,47050.0,Male,West
21,119805.0,Female,South
60,89110.0,Non-binary,East
22,122033.0,Male,North
52,96693.0,Male,West
30,142428.0,Female,North
27,39575.0,Non-binary,North
28,60244.0,Female,West
35,34962.0,Male,West
51,120695.0,Male,South
56,110388.0,Male,South
58,97332.0,Female,South
59,175522.0,Female,South
40,147386.0,Female,South
24,65037.0,Male,East
56,132666.0,Non-binary,East
20,147048.0,Female,North
29,103040.0,Non-binary,North
24,131264.0,Female,South
43,181113.0,Female,North
50,30715.0,Female,East
54,172875.0,Male,East
65,81726.0,Non-binary,North
32,152980.0,Male,South
19,,Female,East
58,188147.0,Non-binary,West
24,73648.0,Male,West
49,41134.0,Female,North
21,76143.0,Female,South
37,89123.0,Female,North
53,196225.0,Female,South
49,153485.0,Female,South
45,173627.0,Female,West
30,162024.0,Male,East
18,141657.0,Male,East
52,86686.0,Male,North
65,132841.0,Female,North
47,52264.0,Male,South
